id,glon,glat
7432,31.22,-13.17
7433,26.77,-15.26
7434,339.28,-28.86
7435,329.34,-29.51
7436,72.,9.12
7437,55.35,-0.14
7438,40.6,-8.42
7439,20.57,-18.16
7440,14.68,-20.51
7441,63.87,4.5
7442,81.58,13.83
7443,21.23,-18.05
7444,75.38,10.62
7445,47.98,-4.65
7446,31.77,-13.29
7447,36.99,-10.66
7448,91.89,18.38
7449,50.84,-3.11
7450,102.62,22.41
7451,83.46,14.59
7452,57.99,0.91
7453,80.64,13.21
7454,25.05,-16.56
7455,330.29,-29.68
7456,48.18,-4.75
7457,70.58,7.89
7458,56.07,-0.29
7459,343.36,-28.71
7460,34.06,-12.42
7461,353.53,-27.06
7462,101.32,21.89
7463,52.77,-2.32
7464,359.88,-25.72
7465,82.65,13.93
7466,64.,3.99
7467,71.97,8.37
7468,77.62,11.35
7469,82.66,13.85
7470,16.41,-20.64
7471,41.43,-8.94
7472,56.66,-0.41
7473,16.43,-20.7
7474,43.27,-8.07
7475,53.12,-2.71
7476,23.47,-18.07
7477,81.91,13.22
7478,64.95,3.97
7479,54.45,-2.14
7480,38.06,-11.24
7481,68.34,5.76
7482,56.64,-1.
7483,76.16,10.03
7484,87.25,15.59
7485,59.48,0.56
7486,50.91,-4.41
7487,79.,11.47
7488,54.1,-2.6
7489,23.82,-18.4
7490,58.45,-0.18
7491,2.12,-25.92
7492,76.5,9.95
7493,49.62,-5.44
7494,312.46,-29.21
7495,78.71,11.07
7496,24.55,-18.36
7497,49.34,-5.7
7498,322.6,-30.12
7499,74.1,8.4
7500,92.59,17.72
7501,64.6,2.92
7502,67.29,4.46
7503,83.34,13.21
7504,83.34,13.2
7505,65.81,3.52
7506,61.61,0.98
7507,8.25,-24.79
7508,62.82,1.61
7509,87.93,15.37
7510,341.27,-30.01
7511,50.88,-5.4
7512,68.92,5.11
7513,329.18,-30.5
7514,75.61,8.83
7515,20.65,-20.67
7516,36.61,-13.42
7517,71.76,6.6
7518,64.76,2.51
7519,46.01,-8.42
7520,69.22,5.1
7521,345.27,-29.79
7522,90.39,16.33
7523,74.77,8.15
7524,330.58,-30.65
7525,48.73,-7.08
7526,89.5,15.86
7527,335.85,-30.57
7528,78.71,10.24
7529,70.79,5.74
7530,69.87,5.17
7531,338.02,-30.55
7532,26.72,-18.63
7533,61.39,0.08
7534,68.81,4.44
7535,68.1,3.99
7536,55.77,-3.38
7537,351.37,-29.27
7538,11.75,-24.46
7540,61.74,-0.02
7541,29.53,-17.66
7542,49.07,-7.52
7543,72.99,6.57
7544,50.08,-7.01
7545,101.37,20.78
7546,56.48,-3.4
7547,81.4,11.19
7548,342.94,-30.54
7549,342.93,-30.55
7550,70.42,4.81
7551,68.81,3.85
7552,0.03,-28.05
7553,29.83,-18.
7554,46.83,-9.28
7555,73.45,6.39
7556,64.61,1.13
7557,47.74,-8.91
7558,335.74,-31.09
7559,37.62,-14.4
7560,49.14,-8.19
7561,21.92,-21.67
7562,48.48,-8.64
7563,100.58,20.24
7564,68.54,3.28
7565,59.72,-2.07
7566,73.57,6.2
7567,75.22,7.13
7568,72.81,5.72
7569,50.33,-7.82
7570,40.93,-13.07
7571,26.38,-20.12
7572,49.23,-8.49
7573,61.88,-1.04
7574,56.48,-4.33
7575,37.27,-15.18
7576,86.23,13.14
7577,81.25,10.36
7578,17.18,-23.91
7579,326.39,-31.18
7580,44.1,-11.65
7581,357.97,-29.11
7582,102.43,20.83
7583,71.76,4.76
7584,32.28,-17.8
7585,7.66,-26.95
7586,339.54,-31.31
7587,338.4,-31.36
7588,326.85,-31.23
7589,80.99,10.09
7590,322.02,-30.9
7591,81.81,10.51
7592,61.27,-1.79
7593,32.66,-17.76
7594,32.65,-17.77
7595,47.81,-9.85
7596,40.55,-13.92
7597,14.86,-25.04
7598,46.7,-10.6
7599,34.15,-17.26
7600,81.77,10.32
7601,61.6,-1.87
7602,46.13,-11.09
7603,328.96,-31.52
7604,14.05,-25.56
7605,2.33,-28.74
7606,72.5,4.61
7607,66.7,1.05
7608,90.55,14.91
7609,55.17,-6.12
7610,50.66,-8.8
7611,92.58,15.87
7612,328.95,-31.67
7613,73.9,5.19
7614,26.02,-21.54
7615,71.02,3.36
7616,59.05,-4.08
7617,10.62,-27.01
7618,15.23,-25.67
7619,86.11,12.21
7620,72.06,3.89
7621,349.59,-31.19
7622,55.52,-6.4
7623,5.52,-28.47
7624,6.17,-28.34
7625,337.85,-31.96
7626,91.35,15.
7627,356.85,-30.27
7628,75.65,5.93
7629,2.86,-29.15
7630,354.49,-30.68
7631,7.29,-28.18
7632,84.82,11.31
7633,91.93,15.21
7634,89.98,14.15
7635,57.97,-5.21
7636,42.11,-14.42
7637,31.6,-19.66
7638,77.36,6.79
7639,359.42,-30.04
7640,67.77,0.82
7641,61.11,-3.41
7642,73.84,4.54
7643,19.04,-25.02
7644,328.48,-31.98
7645,56.43,-6.49
7646,80.53,8.37
7647,73.07,3.76
7648,48.74,-11.25
7649,28.27,-21.69
7650,13.92,-26.93
7651,86.04,11.54
7652,2.77,-29.84
7653,65.3,-1.34
7654,96.42,17.09
7655,73.26,3.56
7656,62.87,-3.02
7657,63.02,-3.
7658,19.39,-25.48
7659,9.34,-28.55
7660,84.49,10.28
7661,34.46,-19.52
7662,57.67,-6.63
7663,329.57,-32.36
7664,55.58,-7.97
7665,329.79,-32.4
7666,102.91,20.06
7667,40.83,-16.51
7668,8.38,-29.04
7669,48.01,-12.57
7670,67.41,-0.66
7671,30.6,-21.53
7672,56.56,-7.55
7673,345.55,-32.57
7674,343.02,-32.69
7675,29.59,-22.06
7676,97.77,17.38
7677,61.91,-4.49
7678,69.49,0.39
7679,59.18,-6.23
7680,55.36,-8.64
7681,37.92,-18.48
7682,97.64,17.21
7683,74.84,3.64
7684,83.12,8.88
7685,100.7,18.64
7686,108.94,22.48
7687,86.31,10.65
7688,62.48,-4.65
7689,72.86,2.1
7690,41.3,-17.29
7691,340.04,-33.2
7692,90.3,12.9
7693,50.35,-12.29
7694,32.48,-21.65
7695,97.08,16.64
7696,56.71,-8.58
7697,87.56,11.18
7698,310.,-29.6
7699,71.69,1.03
7700,51.62,-11.78
7701,95.39,15.65
7702,85.08,9.54
7703,5.26,-30.91
7704,100.94,18.54
7705,60.55,-6.68
7706,357.57,-32.39
7707,332.97,-33.29
7708,73.91,2.04
7709,33.97,-21.71
7710,41.58,-18.08
7711,65.71,-3.57
7712,30.58,-23.39
7713,60.9,-6.79
7714,346.13,-33.6
7715,30.41,-23.59
7716,61.57,-6.45
7717,43.3,-17.56
7718,65.78,-3.85
7719,65.53,-4.07
7720,41.65,-18.6
7721,83.37,7.54
7722,15.62,-29.38
7723,63.85,-5.61
7724,56.24,-10.61
7725,12.38,-30.36
7726,86.6,9.47
7727,95.83,15.08
7728,5.09,-32.02
7729,6.54,-31.76
7730,82.71,6.87
7731,67.66,-3.27
7732,333.13,-33.82
7733,79.85,4.93
7734,74.23,1.14
7735,82.68,6.78
7736,74.45,1.17
7737,78.85,4.13
7738,31.12,-24.35
7739,65.19,-5.17
7740,91.08,12.06
7741,63.47,-6.36
7742,94.66,14.16
7743,71.99,-0.68
7744,67.11,-4.04
7745,351.87,-34.08
7746,61.96,-7.57
7747,31.09,-24.7
7748,21.5,-28.31
7749,352.03,-34.13
7750,110.38,22.5
7751,83.67,7.05
7752,76.36,2.08
7753,64.61,-5.97
7754,31.1,-24.81
7755,85.82,8.38
7756,81.93,5.8
7757,74.87,0.99
7758,342.99,-34.54
7759,77.67,2.76
7760,68.43,-3.62
7761,24.48,-27.66
7762,79.69,3.99
7763,75.83,1.32
7764,13.6,-31.11
7765,6.22,-32.75
7766,349.13,-34.67
7767,78.1,2.78
7768,42.4,-20.06
7769,75.05,0.63
7770,73.4,-0.54
7771,55.22,-12.74
7772,37.47,-22.67
7773,31.17,-25.48
7774,55.57,-12.67
7775,29.12,-26.32
7776,29.15,-26.37
7777,82.82,5.8
7778,56.5,-12.19
7779,358.75,-34.13
7780,59.26,-10.44
7781,90.45,10.84
7782,75.31,0.48
7783,100.45,16.92
7784,77.23,1.69
7785,312.42,-30.69
7786,83.35,5.93
7787,358.34,-34.44
7788,34.55,-24.7
7789,65.09,-7.09
7790,340.91,-35.19
7791,89.08,9.6
7792,96.48,14.36
7793,56.82,-12.71
7794,48.75,-17.63
7795,78.85,2.39
7796,78.15,1.87
7797,70.81,-3.33
7798,82.7,5.04
7799,0.35,-34.58
7800,78.84,2.22
7801,14.55,-32.01
7802,80.46,3.32
7803,45.03,-20.09
7804,102.43,17.72
7805,98.1,15.11
7806,71.72,-3.02
7807,76.04,0.04
7808,4.46,-34.26
7809,41.54,-22.19
7810,53.3,-15.71
7811,63.02,-9.48
7812,311.99,-30.75
7813,61.77,-10.41
7814,26.22,-29.08
7815,89.38,9.08
7816,59.66,-11.91
7817,6.69,-34.31
7818,94.55,12.38
7819,28.97,-28.46
7820,52.19,-17.07
7821,41.36,-23.05
7822,26.8,-29.27
7823,73.86,-2.34
7824,47.24,-19.95
7825,21.9,-31.01
7826,77.26,-0.02
7827,92.13,10.59
7828,86.14,6.4
7829,26.07,-29.78
7830,26.08,-29.78
7831,41.97,-23.1
7832,14.42,-33.29
7833,62.41,-10.94
7834,70.91,-5.04
7835,75.85,-1.47
7836,54.66,-16.21
7837,29.94,-28.71
7838,325.19,-34.32
7839,63.06,-10.95
7840,55.1,-16.21
7841,83.6,3.99
7842,19.33,-32.54
7843,91.89,9.92
7844,86.07,5.74
7845,35.45,-26.86
7846,356.,-36.45
7847,76.44,-1.45
7848,336.04,-36.09
7849,67.51,-8.15
7850,97.76,13.8
7851,86.41,5.73
7852,55.42,-16.59
7853,3.94,-35.94
7854,88.94,7.53
7855,31.68,-28.88
7856,13.08,-34.44
7857,54.42,-17.41
7858,57.02,-15.8
7859,334.83,-36.18
7860,92.67,10.06
7861,81.69,1.96
7862,63.81,-11.35
7863,317.51,-32.78
7864,318.45,-33.05
7865,28.86,-30.27
7866,75.43,-2.93
7867,80.66,0.98
7868,106.17,18.88
7869,352.57,-37.21
7870,84.62,3.89
7871,58.63,-15.16
7872,333.09,-36.2
7873,43.21,-24.49
7874,68.13,-8.87
7875,335.98,-36.63
7876,88.89,6.83
7877,19.54,-33.67
7878,45.81,-23.32
7879,108.43,20.04
7880,68.73,-8.7
7881,328.39,-35.58
7882,58.88,-15.65
7883,56.13,-17.5
7884,44.81,-24.14
7885,72.92,-5.73
7886,62.05,-13.63
7887,72.89,-5.76
7888,78.31,-1.64
7889,30.94,-30.5
7890,43.67,-24.97
7891,64.59,-12.05
7892,57.95,-16.61
7893,9.85,-36.23
7894,67.,-10.35
7895,66.65,-10.61
7896,55.18,-18.47
7897,46.47,-23.58
7898,21.25,-33.77
7899,60.16,-15.25
7900,27.57,-31.87
7901,114.41,23.36
7902,17.97,-34.7
7903,65.2,-11.82
7904,72.12,-6.72
7905,29.82,-31.23
7906,60.3,-15.32
7907,56.31,-17.99
7908,114.11,23.16
7909,12.13,-36.07
7910,18.79,-34.69
7911,80.35,-0.61
7912,84.37,2.52
7913,328.96,-36.01
7914,63.85,-13.22
7915,2.37,-37.67
7916,92.63,8.8
7917,71.9,-7.32
7918,59.4,-16.4
7919,82.69,1.08
7920,346.69,-38.16
7921,73.96,-5.88
7922,79.34,-1.74
7923,62.,-14.85
7924,84.28,2.
7925,96.41,11.33
7926,81.53,-0.26
7927,76.64,-4.18
7928,60.14,-16.55
7929,88.37,4.99
7930,116.56,24.35
7931,17.6,-35.85
7932,76.87,-4.26
7933,2.91,-38.29
7934,325.77,-35.7
7935,6.79,-37.9
7936,20.01,-35.5
7937,24.38,-34.37
7938,96.66,11.16
7939,68.82,-10.81
7940,93.88,9.
7941,62.98,-15.2
7942,73.3,-7.63
7943,356.83,-39.02
7944,93.47,8.5
7945,101.72,14.68
7946,44.66,-26.72
7947,61.49,-16.57
7948,61.5,-16.58
7949,75.94,-5.71
7950,37.68,-30.1
7951,42.24,-28.09
7952,353.95,-39.24
7953,52.78,-22.5
7954,50.29,-23.93
7955,94.43,9.06
7956,76.39,-5.62
7957,97.86,11.64
7958,85.83,2.06
7959,333.32,-37.62
7960,333.32,-37.62
7961,19.65,-36.34
7962,90.87,6.12
7963,78.08,-4.34
7964,28.63,-33.89
7965,9.88,-38.26
7966,85.16,1.37
7967,104.41,16.37
7968,346.98,-39.34
7969,86.97,2.72
7970,12.08,-38.12
7971,4.68,-39.06
7972,90.55,5.58
7973,58.86,-19.23
7974,54.75,-21.9
7975,52.67,-23.2
7976,34.83,-32.07
7977,85.75,1.49
7978,90.24,5.17
7979,10.73,-38.57
7980,18.46,-37.18
7981,63.7,-16.21
7982,42.13,-29.18
7983,86.28,1.71
7984,84.29,0.03
7985,42.35,-29.28
7986,338.16,-38.85
7987,2.3,-39.76
7988,72.13,-10.15
7989,22.33,-36.58
7990,38.84,-30.98
7991,13.89,-38.4
7992,348.07,-39.89
7993,99.94,12.61
7994,36.15,-32.2
7995,71.31,-10.98
7996,75.83,-7.36
7997,17.39,-37.93
7998,41.19,-30.33
7999,73.47,-9.56
8000,29.33,-35.06
8001,84.9,-0.19
8002,115.73,23.46
8003,85.52,0.31
8004,83.41,-1.49
8005,76.54,-7.29
8006,46.88,-27.92
8007,72.75,-10.48
8008,72.41,-10.8
8009,82.21,-2.72
8010,52.58,-24.94
8011,60.77,-19.74
8012,59.78,-20.42
8013,19.59,-38.09
8014,44.88,-29.25
8015,38.63,-32.24
8016,114.01,22.27
8017,48.95,-27.42
8018,31.78,-35.
8019,325.99,-36.94
8020,87.51,1.42
8021,315.96,-33.65
8022,90.34,3.73
8023,85.7,-0.3
8024,33.64,-34.63
8025,90.1,3.49
8026,88.93,2.49
8027,347.25,-40.75
8028,82.91,-2.82
8029,94.82,7.47
8030,58.69,-21.98
8031,7.25,-40.63
8032,68.36,-15.04
8033,28.54,-36.52
8034,52.87,-25.78
8035,85.55,-0.83
8036,83.66,-2.51
8037,64.05,-18.71
8038,55.97,-24.2
8039,12.34,-40.34
8040,90.11,3.06
8041,44.3,-30.75
8042,358.19,-41.49
8043,110.14,19.35
8044,66.23,-17.29
8045,19.22,-39.32
8046,4.15,-41.35
8047,88.03,0.97
8048,4.03,-41.46
8049,97.06,8.79
8050,18.25,-39.83
8051,79.51,-6.77
8052,316.7,-34.23
8053,87.15,-0.1
8054,48.45,-29.38
8055,342.58,-40.96
8056,50.85,-28.11
8057,62.77,-20.58
8058,43.66,-32.04
8059,43.66,-32.04
8060,28.05,-37.86
8061,320.01,-35.61
8062,86.27,-1.17
8063,81.75,-5.32
8064,87.11,-0.52
8065,95.18,6.72
8066,54.83,-26.26
8067,52.45,-27.69
8068,51.82,-28.07
8069,0.37,-42.25
8070,15.35,-40.95
8071,84.08,-3.47
8072,90.55,2.4
8073,330.81,-39.04
8074,87.97,0.04
8075,31.31,-37.29
8076,12.47,-41.42
8077,55.39,-26.18
8078,92.78,4.3
8079,85.93,-2.08
8080,21.98,-40.01
8081,320.62,-36.02
8082,73.23,-13.55
8083,31.25,-37.77
8084,76.55,-10.78
8085,82.25,-5.81
8086,82.25,-5.81
8087,26.84,-39.21
8088,64.27,-20.89
8089,88.88,0.2
8090,56.8,-26.22
8091,27.71,-39.23
8092,323.27,-37.19
8093,38.45,-35.77
8094,76.11,-11.77
8095,53.26,-28.8
8096,40.83,-35.15
8097,59.93,-24.76
8098,59.89,-24.85
8099,106.95,15.95
8100,1.93,-43.33
8101,70.33,-17.15
8102,35.19,-37.52
8103,87.7,-1.68
8104,3.1,-43.46
8105,81.05,-8.08
8106,93.64,3.78
8107,89.36,-0.25
8108,7.22,-43.34
8109,100.81,10.41
8110,19.06,-41.98
8111,317.29,-35.15
8112,112.4,20.19
8113,104.81,13.84
8114,344.11,-42.76
8115,76.75,-12.45
8116,65.49,-21.8
8117,1.61,-43.9
8118,39.92,-36.48
8119,98.52,7.99
8120,81.63,-8.2
8121,51.22,-31.32
8122,32.19,-39.37
8123,60.5,-25.65
8124,7.57,-43.81
8125,329.44,-39.74
8126,76.69,-12.87
8127,28.19,-40.61
8128,34.86,-38.69
8129,307.53,-30.4
8130,82.85,-7.43
8131,56.38,-28.71
8132,49.84,-32.65
8133,101.97,10.81
8134,37.26,-38.27
8135,13.2,-43.8
8136,90.16,-0.68
8137,31.73,-40.23
8138,86.14,-4.76
8139,32.4,-40.11
8140,343.69,-43.32
8141,47.08,-34.47
8142,17.89,-43.43
8143,84.19,-6.87
8144,86.57,-4.58
8145,355.26,-44.65
8146,80.98,-10.05
8147,94.64,3.35
8148,21.19,-43.11
8149,62.27,-25.79
8150,95.96,4.58
8151,1.19,-44.95
8152,348.4,-44.22
8153,98.,6.53
8154,87.61,-3.84
8155,85.59,-5.93
8156,323.2,-38.2
8157,83.62,-7.95
8158,71.53,-19.13
8159,320.84,-37.31
8160,47.47,-35.11
8161,91.7,-0.06
8162,101.,9.17
8163,59.19,-28.55
8164,98.18,6.36
8165,73.1,-18.06
8166,79.6,-12.18
8167,33.62,-40.77
8168,111.85,19.06
8169,79.8,-12.15
8170,85.37,-6.7
8171,102.74,10.69
8172,26.31,-42.85
8173,70.05,-20.92
8174,115.25,21.83
8175,42.56,-37.81
8176,309.46,-31.74
8177,352.92,-45.21
8178,59.,-29.23
8179,99.84,7.73
8180,0.89,-45.64
8181,328.14,-40.29
8182,78.29,-13.94
8183,28.78,-42.56
8184,26.31,-43.12
8185,91.9,-0.44
8186,84.38,-8.15
8187,38.63,-39.64
8188,341.75,-43.94
8189,83.58,-9.1
8190,73.9,-18.27
8191,62.3,-27.5
8192,49.29,-35.33
8193,83.6,-9.2
8194,74.72,-17.59
8195,42.4,-38.5
8196,323.22,-38.65
8197,74.16,-18.17
8198,75.46,-17.08
8199,49.19,-35.51
8200,5.45,-46.01
8201,311.99,-33.3
8202,358.65,-46.06
8203,53.47,-33.44
8204,26.98,-43.59
8205,54.14,-33.25
8206,92.2,-0.82
8207,28.63,-43.36
8208,90.42,-2.73
8209,83.39,-9.96
8210,70.43,-21.98
8211,342.89,-44.57
8212,40.72,-39.98
8213,27.97,-43.87
8214,14.98,-46.02
8215,83.94,-9.86
8216,92.09,-1.39
8217,77.04,-16.6
8218,94.89,1.55
8219,61.21,-29.49
8220,80.53,-13.44
8221,69.67,-23.41
8222,31.58,-43.31
8223,73.09,-20.54
8224,99.73,6.42
8225,74.39,-19.7
8226,96.86,3.16
8227,104.76,11.43
8228,90.81,-3.35
8229,0.56,-47.08
8230,11.18,-46.99
8231,65.2,-27.55
8232,48.02,-37.88
8233,343.97,-45.45
8234,312.39,-33.86
8235,24.54,-45.47
8236,355.16,-46.99
8237,95.32,1.22
8238,107.54,14.03
8239,114.98,21.03
8240,74.62,-20.29
8241,357.95,-47.36
8242,95.22,0.86
8243,100.55,6.62
8244,17.47,-47.03
8245,30.88,-44.7
8246,93.59,-1.24
8247,26.34,-45.78
8248,90.83,-4.31
8249,328.1,-41.63
8250,74.48,-21.08
8251,50.35,-37.86
8252,90.74,-4.58
8253,22.61,-46.64
8254,314.29,-35.19
8255,86.01,-9.85
8256,12.63,-47.85
8257,78.72,-17.39
8258,75.94,-20.05
8259,94.93,-0.13
8260,31.94,-44.99
8261,80.23,-16.2
8262,90.86,-4.98
8263,54.52,-36.38
8264,46.45,-40.34
8265,61.41,-32.28
8266,87.62,-8.76
8267,72.34,-23.99
8268,11.74,-48.38
8269,344.1,-46.53
8270,60.76,-32.96
8271,339.43,-45.56
8272,90.59,-5.65
8273,43.53,-42.
8274,77.29,-19.84
8275,96.86,1.29
8276,73.31,-23.55
8277,57.54,-35.28
8278,36.,-44.67
8279,102.27,7.25
8280,309.02,-32.13
8281,99.29,3.74
8282,24.56,-47.63
8283,39.56,-43.97
8284,90.,-7.04
8285,27.21,-47.22
8286,320.64,-39.09
8287,57.05,-36.37
8288,33.38,-46.03
8289,61.36,-33.75
8290,97.74,1.61
8291,88.54,-9.06
8292,66.11,-30.53
8293,32.41,-46.41
8294,303.63,-28.13
8295,39.32,-44.45
8297,85.01,-13.06
8298,91.92,-5.4
8299,4.35,-49.57
8300,88.84,-8.96
8301,95.48,-1.3
8302,39.,-44.8
8303,347.83,-48.1
8304,94.51,-2.56
8305,12.88,-49.55
8306,89.,-8.99
8307,87.11,-11.18
8308,65.57,-31.46
8309,80.58,-18.34
8310,80.58,-18.34
8311,46.17,-42.51
8312,100.84,4.75
8313,71.98,-26.51
8314,69.86,-28.27
8315,78.41,-20.67
8316,100.6,4.32
8317,108.88,13.82
8318,46.14,-42.88
8319,43.64,-43.91
8320,85.82,-13.3
8321,76.64,-22.83
8322,37.6,-46.01
8323,350.88,-49.1
8324,109.65,14.5
8325,78.65,-21.
8326,16.24,-49.94
8327,103.14,6.99
8328,59.38,-36.56
8329,90.71,-7.93
8330,72.32,-27.05
8331,327.4,-42.8
8332,50.3,-41.49
8333,321.8,-40.23
8334,102.31,5.93
8335,94.83,-3.22
8336,86.68,-13.08
8337,42.41,-45.2
8338,88.12,-11.56
8339,102.22,5.45
8340,37.05,-46.99
8341,75.35,-25.15
8342,108.41,12.67
8343,82.57,-18.12
8344,72.97,-27.52
8345,89.94,-9.8
8346,34.79,-47.96
8347,102.77,5.75
8348,75.25,-25.96
8349,89.1,-11.2
8350,76.5,-25.04
8351,41.88,-46.35
8352,330.39,-44.71
8353,6.11,-51.47
8354,82.05,-19.54
8355,46.07,-44.96
8356,80.1,-21.75
8357,99.56,1.28
8358,75.51,-26.41
8359,64.7,-35.25
8360,53.33,-41.99
8361,105.85,9.04
8362,335.36,-46.69
8363,54.49,-41.54
8364,75.68,-26.48
8365,17.01,-51.66
8366,6.25,-51.96
8367,5.44,-52.07
8368,339.11,-48.12
8369,333.72,-46.45
8370,313.17,-35.87
8371,100.39,1.68
8372,77.24,-25.72
8373,69.96,-32.32
8374,103.5,5.51
8375,105.89,8.45
8376,52.76,-43.46
8377,95.74,-4.77
8378,31.9,-50.35
8379,4.34,-52.47
8380,314.54,-36.95
8381,337.68,-48.07
8382,54.1,-43.03
8383,104.92,7.05
8384,106.55,9.
8385,65.8,-36.51
8386,20.7,-52.44
8387,336.28,-48.01
8388,104.54,6.16
8389,101.51,2.13
8390,59.95,-40.57
8391,86.3,-17.44
8392,71.68,-32.32
8393,67.43,-35.67
8394,37.15,-50.04
8395,112.28,15.84
8396,38.54,-49.74
8397,70.03,-33.98
8398,18.43,-53.16
8399,104.58,5.87
8400,111.17,14.38
8401,52.41,-45.11
8402,57.44,-42.67
8403,98.91,-1.89
8404,70.66,-33.92
8405,18.45,-53.4
8406,102.01,2.18
8407,94.08,-8.58
8408,23.58,-53.01
8409,332.26,-46.96
8410,59.1,-42.22
8411,2.22,-53.67
8412,86.97,-18.03
8413,65.37,-38.64
8414,59.93,-42.07
8415,82.85,-22.98
8416,105.26,6.15
8417,106.15,7.37
8418,43.51,-49.37
8419,84.49,-21.27
8420,314.37,-37.45
8421,95.68,-7.14
8422,94.77,-8.52
8423,117.67,21.84
8424,94.74,-8.61
8425,350.,-52.47
8426,105.16,5.81
8427,96.64,-6.01
8428,104.87,5.39
8429,94.91,-8.44
8430,82.26,-24.26
8431,13.34,-54.46
8432,314.09,-37.34
8433,11.53,-54.48
8434,101.47,0.52
8435,78.06,-28.77
8436,76.93,-29.87
8437,13.11,-54.53
8438,79.8,-27.15
8439,37.15,-51.76
8440,348.06,-52.39
8441,82.64,-24.29
8442,103.04,2.47
8443,99.84,-2.05
8444,11.58,-54.79
8445,97.89,-4.97
8446,21.44,-54.42
8447,14.12,-54.81
8448,95.56,-8.3
8449,87.93,-18.45
8450,67.41,-38.71
8451,56.9,-45.11
8452,47.36,-49.23
8453,56.51,-45.37
8454,88.06,-18.54
8455,78.74,-29.11
8456,74.85,-32.81
8457,33.2,-53.1
8458,72.39,-35.02
8459,79.8,-28.11
8460,86.51,-20.74
8461,76.29,-32.02
8462,44.03,-50.82
8463,98.86,-4.4
8464,24.97,-54.75
8465,103.06,1.67
8466,82.97,-25.3
8467,56.42,-46.07
8468,111.28,13.23
8469,103.83,2.61
8470,26.98,-54.7
8471,312.56,-36.59
8472,102.38,0.48
8473,111.17,13.03
8474,110.,11.41
8475,89.46,-17.76
8476,103.68,2.31
8477,358.68,-54.97
8478,22.58,-55.28
8479,104.65,3.68
8480,33.83,-53.78
8481,310.04,-34.5
8482,85.75,-22.64
8483,106.14,5.73
8484,353.42,-54.42
8485,92.76,-13.75
8486,358.65,-55.16
8487,96.12,-9.07
8488,358.11,-55.26
8489,94.81,-11.2
8490,106.2,5.53
8491,70.86,-38.13
8492,25.98,-55.48
8493,112.05,13.88
8494,102.86,0.4
8495,60.82,-44.98
8496,46.72,-51.16
8497,30.73,-54.95
8498,91.93,-15.59
8499,53.51,-48.62
8500,51.9,-49.3
8501,339.03,-51.39
8502,330.22,-47.96
8503,85.75,-23.66
8504,56.54,-47.35
8505,305.61,-30.41
8506,103.12,0.43
8507,62.64,-44.42
8508,46.45,-51.85
8509,333.47,-49.71
8510,92.44,-15.91
8511,106.41,4.96
8512,54.15,-49.34
8513,69.3,-40.86
8514,71.63,-39.25
8515,316.86,-40.67
8516,33.84,-55.56
8517,86.05,-24.96
8518,62.18,-45.84
8519,100.2,-5.11
8520,75.27,-36.43
8521,350.28,-55.16
8522,87.03,-23.88
8523,97.79,-8.86
8524,350.28,-55.23
8525,114.26,16.27
8526,314.28,-38.73
8527,318.51,-41.99
8528,95.41,-12.66
8529,28.53,-56.78
8530,55.66,-49.69
8531,332.61,-50.04
8532,82.41,-30.16
8533,58.72,-48.44
8534,47.12,-53.13
8535,103.9,0.
8536,93.74,-15.8
8537,106.66,4.33
8538,101.26,-4.3
8539,66.01,-44.74
8540,323.87,-45.87
8541,99.9,-6.71
8542,30.71,-57.13
8543,81.1,-32.34
8544,42.55,-54.98
8545,42.55,-54.98
8546,120.22,24.1
8547,321.11,-44.26
8548,69.38,-42.93
8549,93.58,-17.05
8550,115.55,17.55
8551,69.98,-42.94
8552,1.71,-58.04
8553,95.04,-15.14
8554,103.91,-1.01
8555,90.46,-21.82
8556,353.77,-57.05
8557,111.45,11.22
8558,65.35,-46.33
8559,65.35,-46.33
8560,353.28,-57.06
8561,108.5,6.39
8562,74.39,-39.97
8563,24.69,-58.58
8564,87.57,-26.17
8565,49.1,-54.04
8566,70.23,-43.5
8567,46.61,-54.87
8568,108.06,5.43
8569,93.12,-18.81
8570,26.73,-58.67
8571,105.19,0.53
8572,99.66,-8.65
8573,52.49,-53.05
8574,91.33,-21.48
8575,100.61,-7.29
8576,14.59,-59.32
8577,310.69,-36.22
8578,116.,17.91
8579,97.36,-12.64
8580,62.68,-48.67
8581,58.21,-50.9
8582,326.58,-48.3
8583,52.39,-53.39
8584,89.8,-24.18
8585,101.26,-6.6
8586,83.91,-31.92
8587,80.76,-35.42
8588,95.87,-15.68
8589,103.32,-3.45
8590,64.89,-48.33
8591,116.16,17.86
8592,37.08,-58.2
8593,331.15,-51.17
8594,104.8,-1.32
8595,111.5,10.17
8596,31.1,-59.3
8597,66.84,-47.61
8598,111.76,10.56
8599,114.82,15.6
8600,358.33,-59.17
8601,15.94,-60.4
8602,358.27,-59.26
8603,96.38,-16.15
8604,94.2,-19.63
8605,78.37,-39.24
8606,101.79,-7.15
8607,104.79,-1.95
8608,79.21,-38.63
8609,94.37,-19.64
8610,62.68,-50.75
8611,337.71,-54.56
8612,58.1,-53.1
8613,102.73,-5.99
8614,21.91,-60.74
8615,113.64,13.27
8616,13.03,-60.84
8617,99.67,-11.59
8618,84.84,-33.37
8619,22.82,-60.92
8620,331.07,-51.97
8621,105.48,-1.51
8622,96.65,-16.98
8623,18.02,-61.2
8624,85.16,-33.36
8625,114.63,14.71
