year,lat
1950.181,-5.3
1950.184,-21.3
1950.184,11.9
1950.184,21.7
1950.184,3.8
1950.187,-15.5
1950.187,-17.0
1950.187,11.6
1950.187,21.6
1950.190,-8.4
1950.190,10.9
1950.190,21.4
1950.193,-16.1
1950.193,-8.9
1950.193,14.2
1950.193,11.1
1950.193,21.1
1950.195,-15.3
1950.195,-8.8
1950.195,13.7
1950.195,10.7
1950.195,21.2
1950.198,-15.2
1950.198,-9.2
1950.198,12.4
1950.198,13.2
1950.198,10.9
1950.198,21.0
1950.201,-16.1
1950.201,-9.0
1950.201,13.1
1950.201,20.8
1950.201,13.6
1950.201,21.4
1950.204,-19.8
1950.204,-17.9
1950.204,-15.5
1950.204,10.0
1950.204,12.3
1950.204,20.3
1950.204,12.8
1950.206,-19.4
1950.206,20.5
1950.206,12.2
1950.206,13.5
1950.209,20.6
1950.209,12.2
1950.209,13.4
1950.212,20.1
1950.212,11.8
1950.215,19.8
1950.215,11.3
1950.215,12.9
1950.217,-16.1
1950.217,10.2
1950.217,20.3
1950.217,11.3
1950.220,-17.3
1950.220,9.8
1950.220,20.5
1950.223,-17.2
1950.223,10.0
1950.234,27.3
1950.234,22.2
1950.234,9.9
1950.244,-2.7
1950.244,10.0
1950.244,27.3
1950.244,27.4
1950.247,-21.1
1950.247,-4.3
1950.247,-2.2
1950.247,11.5
1950.247,27.9
1950.247,27.3
1950.250,-22.1
1950.250,-4.1
1950.250,10.1
1950.250,27.6
1950.250,-2.5
1950.250,27.0
1950.253,-21.7
1950.253,11.6
1950.253,27.1
1950.253,27.1
1950.256,-20.2
1950.256,12.8
1950.256,10.0
1950.256,27.5
1950.258,-20.6
1950.258,-4.8
1950.258,-2.5
1950.258,-16.4
1950.258,12.3
1950.258,26.7
1950.258,10.8
1950.275,-16.5
1950.275,14.1
1950.275,13.5
1950.277,7.6
1950.277,-16.4
1950.280,7.8
1950.280,14.0
1950.283,8.2
1950.283,13.9
1950.286,-2.2
1950.286,14.4
1950.286,6.8
1950.286,13.0
1950.294,13.5
1950.294,6.8
1950.297,13.9
1950.300,14.1
1950.302,-15.4
1950.302,14.8
1950.305,14.2
1950.305,14.9
1950.305,-16.1
1950.308,-16.3
1950.308,-12.1
1950.308,10.2
1950.311,-16.3
1950.311,-11.7
1950.313,-16.6
1950.313,-11.6
1950.313,-14.6
1950.313,-9.8
1950.313,-1.2
1950.316,-11.4
1950.316,-14.0
1950.316,-20.0
1950.316,-9.2
1950.316,-0.9
1950.319,-17.0
1950.319,-14.3
1950.319,-20.2
1950.319,-10.4
1950.319,-1.4
1950.321,-17.3
1950.321,-14.1
1950.321,-1.6
1950.321,-9.5
1950.321,-20.8
1950.321,26.8
1950.324,-11.4
1950.324,-8.9
1950.324,-20.7
1950.324,-11.7
1950.324,15.9
1950.324,26.5
1950.324,-1.8
1950.327,-2.0
1950.327,-9.1
1950.327,-20.9
1950.327,-11.2
1950.327,-13.1
1950.327,13.3
1950.327,15.4
1950.327,27.1
1950.338,17.3
1950.338,13.2
1950.338,14.0
1950.340,8.2
1950.340,16.9
1950.340,12.8
1950.340,13.4
1950.343,8.7
1950.343,8.4
1950.343,16.9
1950.343,17.6
1950.343,12.9
1950.343,13.3
1950.346,7.6
1950.346,17.2
1950.346,12.7
1950.349,-19.6
1950.349,6.3
1950.349,16.7
1950.352,-19.4
1950.352,6.4
1950.354,-18.6
1950.354,-12.6
1950.354,6.1
1950.360,10.1
1950.360,5.6
1950.363,9.9
1950.363,6.0
1950.365,9.3
1950.365,5.4
1950.365,-4.4
1950.368,9.2
1950.371,-8.8
1950.371,8.6
1950.373,-8.0
1950.373,-14.7
1950.373,-15.2
1950.373,9.2
1950.376,-14.2
1950.376,-14.6
1950.376,-9.5
1950.376,8.6
1950.379,-17.0
1950.381,-14.4
1950.381,-15.3
1950.381,-11.6
1950.384,-14.5
1950.384,-15.2
1950.384,-10.2
1950.384,16.9
1950.387,-14.6
1950.387,-13.3
1950.387,-16.9
1950.387,-14.5
1950.387,-10.8
1950.387,8.1
1950.387,16.2
1950.387,17.5
1950.390,-17.1
1950.390,-14.5
1950.390,-9.9
1950.390,8.4
1950.390,16.4
1950.390,17.6
1950.393,-17.6
1950.393,-14.0
1950.393,-9.9
1950.393,9.5
1950.393,17.6
1950.393,25.5
1950.395,-10.0
1950.395,8.7
1950.395,13.0
1950.395,18.2
1950.403,12.2
1950.403,31.0
1950.406,-11.0
1950.406,6.6
1950.406,30.7
1950.406,7.2
1950.409,5.9
1950.409,30.3
1950.412,5.9
1950.412,18.5
1950.412,30.8
1950.415,14.8
1950.415,16.9
1950.417,10.6
1950.417,5.2
1950.417,14.7
1950.417,16.5
1950.420,10.1
1950.420,4.7
1950.420,14.2
1950.423,6.1
1950.423,10.4
1950.423,18.2
1950.423,4.4
1950.426,5.3
1950.428,3.4
1950.428,14.8
1950.431,3.7
1950.434,-11.6
1950.434,3.3
1950.434,16.9
1950.437,2.8
1950.437,8.9
1950.442,11.9
1950.445,-17.2
1950.445,-18.3
1950.445,13.0
1950.447,-17.7
1950.447,-18.8
1950.447,12.6
1950.450,-17.7
1950.450,-19.6
1950.450,-16.3
1950.450,6.8
1950.453,-18.1
1950.453,-20.2
1950.453,-16.7
1950.453,17.8
1950.453,18.4
1950.456,-18.9
1950.456,-19.5
1950.456,18.6
1950.456,18.9
1950.458,-18.9
1950.458,18.4
1950.458,18.7
1950.461,-17.8
1950.461,-17.0
1950.461,-17.2
1950.461,9.6
1950.461,17.7
1950.461,18.3
1950.464,-17.6
1950.464,10.3
1950.464,17.5
1950.467,-18.3
1950.467,9.8
1950.467,17.2
1950.469,12.5
1950.469,10.8
1950.469,16.6
1950.472,-13.1
1950.472,10.3
1950.472,13.1
1950.472,9.7
1950.475,9.4
1950.475,10.3
1950.475,16.0
1950.475,13.1
1950.475,5.7
1950.478,10.2
1950.478,15.5
1950.478,22.9
1950.478,13.2
1950.478,5.4
1950.478,10.5
1950.478,9.1
1950.480,-12.6
1950.480,13.9
1950.480,16.8
1950.480,9.7
1950.480,7.9
1950.483,-13.3
1950.483,12.0
1950.483,15.1
1950.483,9.4
1950.486,-13.9
1950.486,14.8
1950.486,9.1
1950.489,-14.0
1950.489,14.4
1950.491,-12.5
1950.491,-16.1
1950.491,-1.0
1950.494,-16.7
1950.497,-16.4
1950.497,-24.2
1950.497,-26.6
1950.497,21.5
1950.499,-24.9
1950.499,21.7
1950.502,17.8
1950.502,21.6
1950.505,16.0
1950.505,21.3
1950.535,-12.1
1950.535,20.0
1950.538,-11.7
1950.538,13.1
1950.538,20.1
1950.540,-11.9
1950.540,12.9
1950.540,9.8
1950.540,19.1
1950.543,9.4
1950.543,12.6
1950.543,20.0
1950.546,9.8
1950.546,12.5
1950.546,19.7
1950.549,-10.4
1950.549,9.1
1950.549,12.1
1950.551,-10.5
1950.551,6.4
1950.551,8.6
1950.551,11.6
1950.554,-11.0
1950.554,-12.0
1950.554,3.7
1950.554,6.1
1950.554,8.7
1950.554,12.4
1950.557,-10.8
1950.557,-11.6
1950.557,6.2
1950.557,9.1
1950.557,12.0
1950.560,-11.0
1950.560,-12.0
1950.560,5.1
1950.560,8.6
1950.571,-12.4
1950.571,-17.7
1950.571,-11.2
1950.571,4.7
1950.573,-13.2
1950.573,-11.8
1950.576,-11.8
1950.576,8.7
1950.579,-12.1
1950.579,-8.2
1950.579,8.3
1950.582,-11.2
1950.582,-11.7
1950.582,-8.8
1950.582,7.6
1950.582,9.3
1950.584,-12.7
1950.584,-8.6
1950.584,7.4
1950.584,10.2
1950.587,-8.4
1950.587,-16.9
1950.587,7.3
1950.590,-8.7
1950.590,-16.7
1950.590,7.4
1950.603,-17.0
1950.603,-18.3
1950.603,-9.2
1950.603,16.8
1950.606,-17.0
1950.606,-9.7
1950.606,16.2
1950.609,-9.4
1950.609,15.8
1950.612,-9.4
1950.612,15.0
1950.612,15.9
1950.614,-9.6
1950.614,14.9
1950.614,15.4
1950.617,8.9
1950.617,14.2
1950.617,15.3
1950.620,8.5
1950.620,14.4
1950.623,-15.9
1950.623,8.7
1950.623,14.7
1950.625,-9.1
1950.625,15.6
1950.625,8.6
1950.625,13.5
1950.628,-9.3
1950.628,15.1
1950.628,8.3
1950.628,13.5
1950.631,-9.5
1950.631,15.2
1950.631,8.0
1950.631,12.1
1950.634,-9.9
1950.634,-17.7
1950.634,14.8
1950.634,8.1
1950.650,-18.8
1950.650,-8.6
1950.650,-5.3
1950.653,-19.4
1950.653,-8.4
1950.653,-4.0
1950.655,-8.9
1950.655,-4.3
1950.655,-14.4
1950.658,-4.3
1950.669,-20.9
1950.669,14.5
1950.672,18.0
1950.672,14.2
1950.686,-2.0
1950.686,12.7
1950.688,-2.2
1950.699,-3.4
1950.699,-9.2
1950.702,-3.6
1950.702,-9.2
1950.702,13.7
1950.716,-11.7
1950.716,-11.6
1950.716,-13.1
1950.716,18.3
1950.716,13.9
1950.718,17.9
1950.718,14.2
1950.718,-10.3
1950.718,-10.7
1950.718,-13.2
1950.732,15.4
1950.759,-6.0
1950.759,12.4
1950.759,23.5
1950.803,-7.4
1950.806,-6.2
1950.808,-5.8
1950.811,-6.0
1950.825,-1.6
1950.825,-4.5
1950.825,23.0
1950.825,28.6
1950.828,-10.1
1950.828,-1.6
1950.828,-3.8
1950.828,13.6
1950.831,-10.5
1950.831,-1.9
1950.831,-3.8
1950.831,13.9
1950.833,-9.9
1950.833,-3.7
1950.833,14.0
1950.836,-9.8
1950.836,-4.2
1950.836,13.0
1950.839,-10.4
1950.839,12.2
1950.842,-4.5
1950.842,11.9
1950.844,-9.6
1950.844,5.1
1950.844,12.7
1950.844,10.3
1950.855,11.7
1950.858,-13.3
1950.861,-13.7
1950.872,14.4
1950.874,16.8
1950.902,-15.3
1950.902,-5.1
1950.929,-14.9
1950.929,-12.1
1950.929,12.3
1950.932,-15.4
1950.932,-12.2
1950.932,-12.8
1950.932,20.5
1950.935,-14.5
1950.935,-11.2
1950.935,21.1
1950.943,-14.2
1950.956,-22.0
1950.956,16.1
1950.992,11.0
1951.003,-10.9
1951.008,-11.6
1951.057,-4.7
1951.063,-9.3
1951.063,10.0
1951.066,-11.1
1951.066,-8.4
1951.066,10.8
1951.069,-11.6
1951.069,-8.9
1951.069,7.6
1951.069,9.3
1951.091,23.4
1951.093,-10.3
1951.093,-11.9
1951.093,-15.3
1951.095,-10.5
1951.110,8.2
1951.110,9.0
1951.112,-13.0
1951.112,4.2
1951.112,8.9
1951.112,9.2
1951.112,14.8
1951.115,-13.5
1951.115,3.9
1951.115,9.3
1951.137,11.3
1951.178,-14.7
1951.180,-14.5
1951.180,12.7
1951.197,-4.4
1951.197,-4.7
1951.197,12.4
1951.200,-5.1
1951.200,-4.6
1951.200,11.8
1951.203,-5.3
1951.211,12.6
1951.211,10.2
1951.214,11.8
1951.214,3.2
1951.214,10.0
1951.216,12.4
1951.216,4.3
1951.216,13.5
1951.219,4.3
1951.219,12.6
1951.222,4.5
1951.222,12.6
1951.222,-9.7
1951.225,-9.9
1951.225,9.1
1951.225,5.5
1951.225,12.4
1951.233,8.7
1951.233,-13.1
1951.233,3.3
1951.236,-13.1
1951.236,7.9
1951.247,-16.2
1951.263,-19.5
1951.263,-9.4
1951.263,-8.6
1951.263,12.9
1951.263,13.3
1951.266,-9.8
1951.266,-9.4
1951.266,-2.5
1951.266,12.2
1951.266,13.2
1951.269,-9.6
1951.269,-9.0
1951.269,-2.1
1951.269,12.7
1951.269,14.1
1951.271,-8.4
1951.271,-10.2
1951.271,-9.2
1951.271,-2.8
1951.271,12.8
1951.271,10.4
1951.274,-10.0
1951.274,-9.2
1951.282,12.9
1951.285,12.9
1951.302,11.9
1951.329,-17.4
1951.329,-12.0
1951.329,-7.0
1951.329,-4.7
1951.332,-17.6
1951.332,-6.9
1951.334,-18.0
1951.337,-17.8
1951.356,-10.0
1951.356,7.2
1951.356,13.8
1951.359,7.2
1951.359,1.0
1951.359,13.1
1951.362,0.8
1951.362,13.2
1951.362,8.2
1951.362,7.3
1951.364,-0.0
1951.364,11.5
1951.364,12.7
1951.364,7.6
1951.364,6.8
1951.367,1.0
1951.367,10.5
1951.367,7.2
1951.367,6.7
1951.370,11.4
1951.370,6.4
1951.373,-14.1
1951.373,-6.2
1951.373,21.2
1951.373,11.3
1951.373,13.2
1951.375,-14.8
1951.375,-13.9
1951.375,21.0
1951.375,10.8
1951.375,4.7
1951.378,-14.4
1951.378,-13.8
1951.378,20.5
1951.378,21.2
1951.378,10.7
1951.378,4.3
1951.381,-15.1
1951.381,-14.8
1951.381,-6.2
1951.381,20.3
1951.381,15.9
1951.381,20.8
1951.381,10.5
1951.383,-15.2
1951.383,-15.0
1951.383,-6.5
1951.383,20.0
1951.383,20.1
1951.386,-15.4
1951.386,-14.7
1951.386,-5.9
1951.386,19.0
1951.389,-14.2
1951.395,-13.7
1951.395,-6.8
1951.395,-19.9
1951.397,-7.1
1951.397,-19.8
1951.400,-7.2
1951.400,-20.0
1951.400,13.3
1951.403,-4.2
1951.403,-20.3
1951.403,13.4
1951.406,-20.5
1951.406,13.4
1951.408,-20.8
1951.408,13.4
1951.411,13.0
1951.414,13.2
1951.417,-2.7
1951.417,12.6
1951.419,12.3
1951.422,-10.0
1951.428,-7.5
1951.430,-7.6
1951.430,11.4
1951.433,-7.0
1951.433,12.1
1951.433,15.7
1951.433,17.2
1951.436,8.7
1951.436,11.5
1951.436,15.6
1951.436,15.8
1951.439,8.8
1951.439,7.7
1951.439,13.3
1951.439,15.9
1951.439,9.8
1951.441,7.9
1951.441,11.9
1951.441,8.3
1951.441,13.6
1951.444,13.4
1951.452,-11.5
1951.452,17.0
1951.452,7.5
1951.455,-11.5
1951.455,16.3
1951.455,10.4
1951.455,7.1
1951.458,-11.7
1951.458,15.8
1951.460,-11.9
1951.460,15.0
1951.460,16.3
1951.463,-11.4
1951.463,15.3
1951.463,16.7
1951.466,-11.1
1951.466,-20.2
1951.466,16.4
1951.466,15.4
1951.466,16.5
1951.469,-10.9
1951.469,-20.1
1951.469,15.4
1951.469,17.4
1951.471,-20.4
1951.471,15.3
1951.471,17.7
1951.474,-21.2
1951.474,11.0
1951.474,15.3
1951.477,-21.6
1951.477,11.8
1951.477,15.2
1951.480,-21.7
1951.480,-19.8
1951.480,11.7
1951.480,15.1
1951.482,-22.1
1951.482,11.4
1951.485,-22.5
1951.485,12.6
1951.485,11.1
1951.488,11.7
1951.488,10.5
1951.491,11.5
1951.499,-6.1
1951.501,8.7
1951.504,8.9
1951.507,12.9
1951.510,5.1
1951.510,13.1
1951.510,9.9
1951.512,4.2
1951.512,12.6
1951.515,-8.0
1951.515,4.6
1951.515,10.1
1951.515,12.5
1951.515,19.5
1951.518,-8.2
1951.518,4.2
1951.518,10.3
1951.518,12.4
1951.518,19.4
1951.521,4.3
1951.521,10.5
1951.521,12.1
1951.523,-7.9
1951.523,10.0
1951.523,3.4
1951.523,12.1
1951.526,9.6
1951.526,12.5
1951.529,-9.6
1951.529,9.0
1951.534,-8.0
1951.534,-9.8
1951.537,-7.6
1951.537,-11.4
1951.537,-9.3
1951.540,-10.2
1951.544,-4.9
1951.544,10.6
1951.548,-4.7
1951.551,-4.9
1951.553,-18.0
1951.553,-5.0
1951.556,-4.5
1951.556,1.9
1951.556,-4.1
1951.559,-4.8
1951.559,0.7
1951.559,-5.6
1951.559,-6.2
1951.561,-3.9
1951.561,0.9
1951.561,1.7
1951.561,-5.3
1951.561,-5.5
1951.564,-4.5
1951.564,0.2
1951.564,1.2
1951.564,-5.2
1951.564,-6.2
1951.567,-14.5
1951.567,-4.0
1951.567,-5.7
1951.569,-4.1
1951.569,-5.7
1951.573,-6.6
1951.573,8.8
1951.575,-9.2
1951.575,9.2
1951.575,-3.8
1951.575,-6.3
1951.578,-3.2
1951.578,-9.4
1951.581,-9.2
1951.584,9.1
1951.586,-9.5
1951.586,8.5
1951.589,-10.8
1951.589,8.8
1951.592,-6.2
1951.592,7.8
1951.595,-6.4
1951.597,-6.8
1951.597,7.1
1951.600,-7.0
1951.600,7.2
1951.600,9.7
1951.600,8.0
1951.603,9.8
1951.605,-7.1
1951.605,9.8
1951.605,7.7
1951.605,7.8
1951.608,7.7
1951.611,-7.0
1951.611,-11.6
1951.611,9.3
1951.611,7.3
1951.614,-11.7
1951.614,8.9
1951.621,-11.4
1951.621,-18.2
1951.621,-16.4
1951.625,-17.8
1951.625,-16.7
1951.627,-21.1
1951.627,-16.9
1951.630,-16.0
1951.638,7.7
1951.666,-4.8
1951.668,-5.0
1951.668,11.0
1951.668,10.7
1951.668,17.5
1951.682,-4.9
1951.682,-2.4
1951.682,-3.3
1951.682,8.7
1951.685,-5.6
1951.685,-8.8
1951.685,-1.9
1951.685,4.3
1951.685,8.2
1951.688,-10.2
1951.688,-2.8
1951.688,2.4
1951.688,16.4
1951.690,-10.2
1951.690,-2.7
1951.690,-3.3
1951.690,2.9
1951.690,5.9
1951.690,7.9
1951.690,17.3
1951.693,-2.3
1951.693,-3.9
1951.693,5.9
1951.693,7.3
1951.693,17.2
1951.696,-11.3
1951.696,-14.4
1951.696,6.5
1951.696,8.5
1951.696,17.9
1951.698,-14.1
1951.698,6.3
1951.698,8.4
1951.698,9.1
1951.698,17.3
1951.701,5.8
1951.701,7.8
1951.701,8.8
1951.704,5.6
1951.704,7.2
1951.704,8.3
1951.704,13.2
1951.706,-19.0
1951.706,8.8
1951.706,13.6
1951.706,7.4
1951.706,5.9
1951.706,17.2
1951.709,-19.2
1951.709,9.1
1951.709,13.4
1951.709,7.6
1951.709,5.2
1951.712,-19.3
1951.712,12.7
1951.712,14.8
1951.712,8.8
1951.712,6.6
1951.715,8.4
1951.715,15.0
1951.715,12.4
1951.718,9.3
1951.718,15.5
1951.718,12.3
1951.720,6.9
1951.720,9.7
1951.720,17.1
1951.720,14.8
1951.720,12.3
1951.723,17.3
1951.723,15.2
1951.723,12.0
1951.726,17.9
1951.726,15.0
1951.726,7.8
1951.726,12.0
1951.729,8.2
1951.729,8.3
1951.729,18.3
1951.729,14.9
1951.745,9.8
1951.745,21.1
1951.748,8.8
1951.751,0.4
1951.751,6.3
1951.759,-3.4
1951.761,-3.6
1951.764,-4.2
1951.767,-4.4
1951.769,-5.0
1951.769,4.9
1951.769,9.4
1951.772,-8.4
1951.772,9.3
1951.775,-2.2
1951.775,-8.8
1951.775,9.7
1951.778,-13.7
1951.778,-7.9
1951.778,9.8
1951.778,11.7
1951.781,-13.8
1951.781,-7.9
1951.781,11.9
1951.783,-8.6
1951.783,11.4
1951.786,-10.0
1951.786,10.6
1951.789,10.7
1951.789,-9.6
1951.789,-16.4
1951.792,10.7
1951.792,-9.1
1951.794,9.0
1951.794,11.0
1951.797,17.3
1951.797,9.3
1951.797,11.2
1951.813,7.3
1951.816,-10.8
1951.822,12.9
1951.822,7.7
1951.824,-3.5
1951.824,12.6
1951.827,-8.2
1951.827,-3.3
1951.827,12.9
1951.830,-8.4
1951.830,-3.5
1951.830,13.3
1951.833,-8.3
1951.833,-8.6
1951.833,13.2
1951.835,-8.8
1951.835,-8.4
1951.835,13.5
1951.838,-9.6
1951.838,-9.9
1951.838,13.1
1951.841,-8.7
1951.841,-8.5
1951.841,12.8
1951.843,-11.0
1951.846,-11.8
1951.846,-5.4
1951.848,-11.9
1951.848,-5.6
1951.852,-12.2
1951.852,-5.9
1951.868,-2.8
1951.871,-3.8
1951.871,6.7
1951.873,6.6
1951.876,10.1
1951.876,17.7
1951.876,6.6
1951.896,-14.0
1951.901,11.4
1951.901,11.6
1951.901,21.8
1951.901,6.9
1951.904,11.0
1951.904,11.7
1951.906,11.4
1951.906,10.7
1951.909,10.8
1951.909,10.8
1951.969,9.1
1951.969,-11.4
1951.969,2.8
1951.972,8.8
1951.972,8.0
1951.974,9.1
1951.999,-7.3
1951.999,13.9
1951.999,0.8
1952.002,-10.4
1952.002,14.0
1952.002,-0.1
1952.005,-8.8
1952.008,-9.4
1952.021,10.6
1952.070,-17.4
1952.070,-9.7
1952.081,-10.1
1952.095,-22.3
1952.095,0.0
1952.123,-10.6
1952.123,18.5
1952.142,20.3
1952.230,-7.8
1952.232,-6.9
1952.232,-2.6
1952.235,-18.3
1952.235,-3.5
1952.235,7.9
1952.235,-7.6
1952.238,-18.4
1952.238,-2.7
1952.238,-3.7
1952.238,-8.0
1952.238,7.9
1952.240,-19.4
1952.240,-3.7
1952.240,-9.8
1952.240,-4.3
1952.240,-8.3
1952.243,-10.1
1952.243,-3.9
1952.243,-3.4
1952.246,-3.4
1952.248,-3.5
1952.251,-3.0
1952.293,-8.6
1952.303,-9.7
1952.303,7.1
1952.309,15.8
1952.331,4.6
1952.334,5.2
1952.372,-9.2
1952.380,-8.6
1952.383,-7.9
1952.386,-8.5
1952.388,-8.7
1952.391,-8.1
1952.391,-7.5
1952.391,-2.5
1952.394,-2.2
1952.397,-2.8
1952.400,-2.6
1952.402,-18.9
1952.402,-2.6
1952.402,9.2
1952.405,-2.2
1952.408,-2.4
1952.441,-3.8
1952.443,-4.6
1952.446,-4.6
1952.449,-4.7
1952.452,-6.2
1952.452,5.3
1952.454,-5.0
1952.457,-4.7
1952.457,16.9
1952.460,-17.8
1952.460,-20.3
1952.460,16.3
1952.463,-18.1
1952.463,-20.1
1952.465,-18.8
1952.465,-20.6
1952.468,-18.1
1952.468,-21.1
1952.468,11.2
1952.468,16.1
1952.471,-21.2
1952.471,12.3
1952.471,15.3
1952.473,-21.1
1952.473,12.7
1952.473,17.1
1952.476,-21.0
1952.476,16.2
1952.476,12.2
1952.479,-21.0
1952.479,16.7
1952.479,11.7
1952.490,-8.5
1952.490,-8.3
1952.490,17.3
1952.493,-9.3
1952.493,-9.1
1952.493,17.3
1952.495,-9.9
1952.495,-9.2
1952.498,-10.3
1952.498,-10.0
1952.501,-9.9
1952.501,-9.2
1952.512,7.8
1952.514,6.9
1952.525,6.5
1952.525,-2.8
1952.525,10.6
1952.528,11.2
1952.528,-2.6
1952.531,-2.7
1952.531,11.0
1952.534,-13.1
1952.534,-1.9
1952.534,-7.1
1952.534,11.6
1952.536,-12.3
1952.536,-1.9
1952.536,12.0
1952.536,11.9
1952.539,-2.8
1952.539,11.0
1952.542,-2.5
1952.542,11.2
1952.545,-2.9
1952.553,-10.0
1952.556,-10.4
1952.564,-10.7
1952.566,-10.7
1952.569,-10.5
1952.580,-8.5
1952.591,-9.8
1952.591,4.0
1952.596,-3.6
1952.596,8.7
1952.599,4.8
1952.599,-4.6
1952.599,-7.4
1952.599,7.7
1952.602,-4.4
1952.602,-7.3
1952.602,7.9
1952.602,4.7
1952.605,-7.3
1952.605,7.8
1952.605,14.1
1952.608,-7.4
1952.608,7.7
1952.608,14.0
1952.610,-7.5
1952.610,14.0
1952.610,7.6
1952.613,-7.3
1952.613,-7.7
1952.613,14.2
1952.613,14.0
1952.615,-7.3
1952.615,-8.5
1952.615,13.9
1952.618,-8.2
1952.618,14.5
1952.621,14.0
1952.621,15.5
1952.621,-8.2
1952.624,-7.6
1952.624,15.4
1952.624,14.0
1952.627,-11.9
1952.638,-12.0
1952.638,10.0
1952.649,9.8
1952.649,6.8
1952.649,-13.3
1952.651,-12.8
1952.651,7.2
1952.651,12.9
1952.651,10.1
1952.654,-13.2
1952.657,-12.6
1952.660,-14.2
1952.660,-3.9
1952.660,5.1
1952.660,9.2
1952.662,-14.1
1952.662,-3.4
1952.662,5.0
1952.665,-14.3
1952.665,-3.4
1952.665,5.2
1952.665,-10.7
1952.668,-3.9
1952.668,4.8
1952.668,-11.7
1952.676,-4.0
1952.676,3.7
1952.681,-8.7
1952.728,-14.3
1952.728,3.1
1952.731,-14.5
1952.731,-4.8
1952.731,3.6
1952.733,-15.5
1952.733,-5.8
1952.733,2.6
1952.736,2.3
1952.736,-5.9
1952.739,2.4
1952.739,-5.7
1952.742,2.8
1952.742,-5.9
1952.744,-6.1
1952.747,-6.2
1952.750,-6.6
1952.752,-6.9
1952.755,-9.2
1952.758,-5.2
1952.758,-9.1
1952.761,-5.2
1952.761,-9.0
1952.761,11.7
1952.763,-9.7
1952.763,12.0
1952.766,11.5
1952.769,11.7
1952.772,11.5
1952.774,11.6
1952.777,11.5
1952.780,11.7
1952.783,12.0
1952.805,3.4
1952.807,2.9
1952.810,2.7
1952.813,2.1
1952.815,2.5
1952.818,2.0
1952.821,13.7
1952.821,2.2
1952.824,13.3
1952.824,1.0
1952.826,13.5
1952.829,13.9
1952.832,13.7
1952.835,14.0
1952.856,-13.5
1952.859,-13.9
1952.862,-13.5
1952.864,-14.9
1952.881,5.3
1952.884,5.5
1952.887,5.6
1952.922,3.9
1952.925,4.1
1952.928,3.4
1952.939,10.4
1952.939,10.8
1952.941,10.1
1952.941,10.7
1952.944,10.7
1952.944,10.1
1952.947,9.5
1952.949,-10.4
1952.949,9.1
1952.952,-10.2
1952.952,-12.0
1952.952,5.7
1952.974,-11.1
1953.001,12.6
1953.004,12.9
1953.007,12.9
1953.023,2.1
1953.023,19.6
1953.026,2.7
1953.026,19.5
1953.028,-7.0
1953.028,2.8
1953.028,19.3
1953.037,-7.3
1953.040,-7.2
1953.040,-9.6
1953.040,-8.5
1953.042,-7.3
1953.042,-9.9
1953.045,-7.7
1953.045,-9.6
1953.048,-9.2
1953.051,-9.9
1953.056,11.1
1953.059,11.1
1953.062,11.1
1953.097,3.1
1953.100,3.3
1953.103,4.1
1953.105,3.1
1953.108,3.4
1953.111,2.6
1953.218,-14.6
1953.221,-14.8
1953.223,-14.9
1953.245,-0.3
1953.245,-0.1
1953.245,10.0
1953.248,-9.2
1953.248,0.5
1953.248,10.3
1953.251,-9.5
1953.251,0.6
1953.251,10.5
1953.253,-9.1
1953.253,5.0
1953.253,1.8
1953.253,10.7
1953.256,2.4
1953.259,1.1
1953.259,3.3
1953.262,4.1
1953.262,3.0
1953.264,3.4
1953.267,3.5
1953.314,-9.4
1953.314,10.4
1953.330,4.2
1953.333,4.2
1953.336,4.2
1953.338,4.2
1953.385,11.4
1953.396,11.1
1953.399,10.8
1953.399,8.0
1953.421,-13.2
1953.423,-11.9
1953.426,-13.2
1953.426,-14.0
1953.426,15.8
1953.429,-12.7
1953.429,16.3
1953.432,15.0
1953.432,17.2
1953.434,-15.1
1953.434,16.9
1953.437,15.8
1953.470,12.8
1953.473,12.8
1953.525,-7.8
1953.525,-10.1
1953.527,-9.3
1953.527,-11.3
1953.530,-8.1
1953.530,-9.6
1953.533,-7.9
1953.533,-9.6
1953.536,-8.3
1953.536,-9.1
1953.538,-8.8
1953.538,-10.3
1953.541,-8.7
1953.601,15.8
1953.601,15.6
1953.604,15.4
1953.604,15.5
1953.607,10.5
1953.607,15.2
1953.607,16.6
1953.610,10.3
1953.626,9.4
1953.629,11.7
1953.629,-4.6
1953.631,12.0
1953.689,13.8
1953.689,18.5
1953.692,13.2
1953.692,16.7
1953.694,10.2
1953.694,13.5
1953.694,13.2
1953.697,12.7
1953.700,-10.7
1953.700,13.1
1953.703,-10.1
1953.703,12.6
1953.705,-10.3
1953.705,12.8
1953.710,6.6
1953.714,7.0
1953.716,-12.3
1953.716,6.6
1953.719,7.0
1953.727,6.4
1953.730,6.8
1953.765,-4.5
1953.768,-5.0
1953.782,-8.5
1953.785,-8.1
1954.195,-7.8
1954.198,-5.2
1954.201,-7.7
1954.606,-22.1
1954.609,-21.9
1954.811,31.5
1954.956,33.6
1954.959,33.1
1954.962,32.9
1954.976,22.7
1955.019,36.7
1955.019,18.6
1955.019,20.2
1955.058,-22.4
1955.068,29.5
1955.074,-21.6
1955.076,-22.4
1955.080,-22.2
1955.082,-24.2
1955.082,21.3
1955.088,-22.3
1955.088,21.0
1955.090,-22.4
1955.093,-22.5
1955.104,39.1
1955.107,38.4
