year,month,day,extent
1995,7,29,7.81
1995,7,30,7.71
1995,7,31,7.59
1995,8,1,7.51
1995,8,2,7.38
1995,8,3,7.39
1995,8,4,7.30
1995,8,5,7.25
1995,8,6,7.20
1995,8,7,7.11
1995,8,8,7.01
1995,8,9,6.95
1995,8,10,6.90
1995,8,11,6.86
1995,8,12,6.79
1995,8,13,6.75
1995,8,14,6.72
1995,8,15,6.70
1995,8,16,6.65
1995,8,17,6.67
1995,8,18,6.62
1995,8,19,6.64
1995,8,20,6.61
1995,8,21,6.58
1995,8,22,6.55
1995,8,23,6.40
1995,8,24,6.37
1995,8,25,6.40
1995,8,26,6.36
1995,8,27,6.29
1995,8,28,6.31
1995,8,29,6.28
1995,8,30,6.26
1995,8,31,6.26
1995,9,1,6.19
1995,9,2,6.15
1995,9,3,6.08
1995,9,4,6.01
1995,9,5,6.01
1995,9,6,6.04
1995,9,7,6.02
1995,9,8,6.06
1995,9,9,6.02
1995,9,10,6.11
1995,9,11,6.12
1995,9,12,6.10
1995,9,13,6.07
1995,9,14,6.05
1995,9,15,6.05
1995,9,16,6.07
1995,9,17,6.04
1995,9,18,6.04
1995,9,19,6.09
1995,9,20,6.13
1995,9,21,6.12
1995,9,22,6.10
1995,9,23,6.11
1995,9,24,6.11
1995,9,25,6.08
1995,9,26,6.11
1995,9,27,6.12
1995,9,28,6.12
1995,9,29,6.08
1995,9,30,6.04
1995,10,1,6.16
1995,10,2,6.19
1995,10,3,6.20
1995,10,4,6.17
1995,10,5,6.26
1995,10,6,6.31
1995,10,7,6.38
1995,10,8,6.41
1995,10,9,6.49
1995,10,10,6.52
1995,10,11,6.61
1995,10,12,6.77
1995,10,13,7.01
1995,10,14,7.32
1995,10,15,7.65
1995,10,16,7.88
1995,10,17,8.03
1995,10,18,8.26
1995,10,19,8.44
1995,10,20,8.51
1995,10,21,8.71
1995,10,22,8.96
1995,10,23,9.12
1995,10,24,9.13
1995,10,25,9.21
1995,10,26,9.31
1995,10,27,9.44
1995,10,28,9.66
1995,10,29,9.82
1995,10,30,9.86
1995,10,31,9.92
1995,11,1,10.00
1995,11,2,10.10
1995,11,3,10.14
1995,11,4,10.13
1995,11,5,10.03
1995,11,6,10.08
1995,11,7,10.11
1995,11,8,10.21
1995,11,9,10.34
1995,11,10,10.31
1995,11,11,10.36
1995,11,12,10.43
1995,11,13,10.51
1995,11,14,10.49
1995,11,15,10.62
1995,11,16,10.81
1995,11,17,10.76
1995,11,18,10.89
1995,11,19,10.94
1995,11,20,10.95
1995,11,21,11.03
1995,11,22,11.01
1995,11,23,11.15
1995,11,24,11.26
1995,11,25,11.37
1995,11,26,11.51
1995,11,27,11.65
1995,11,28,11.83
1995,11,29,11.85
1995,11,30,11.98
1995,12,1,12.20
1995,12,2,12.30
1995,12,3,12.37
1995,12,4,12.45
1995,12,5,12.49
1995,12,6,12.50
1995,12,7,12.47
1995,12,8,12.46
1995,12,9,12.53
1995,12,10,12.66
1995,12,11,12.62
1995,12,12,12.56
1995,12,13,12.65
1995,12,14,12.71
1995,12,15,12.84
1995,12,16,13.00
1995,12,17,12.92
1995,12,18,12.93
1995,12,19,12.99
1995,12,20,13.13
1995,12,21,13.18
1995,12,22,13.22
1995,12,23,13.29
1995,12,24,13.30
1995,12,25,13.34
1995,12,26,13.36
1995,12,27,13.42
1995,12,28,13.58
1995,12,29,13.64
1995,12,30,13.71
1995,12,31,13.70
1996,1,1,13.80
1996,1,2,13.82
1996,1,3,13.79
1996,1,4,13.79
1996,1,5,13.84
1996,1,6,13.88
1996,1,7,14.01
1996,1,8,13.98
1996,1,9,13.94
1996,1,10,13.91
1996,1,11,13.95
1996,1,12,13.95
1996,1,13,14.10
1996,1,14,14.03
1996,1,15,14.04
1996,1,16,14.15
1996,1,17,14.22
1996,1,18,14.24
1996,1,19,14.32
1996,1,20,14.34
1996,1,21,14.26
1996,1,22,14.37
1996,1,23,14.42
1996,1,24,14.47
1996,1,25,14.60
1996,1,26,14.40
1996,1,27,14.53
1996,1,28,14.62
1996,1,29,14.53
1996,1,30,14.65
1996,1,31,14.67
1996,2,1,14.71
1996,2,2,14.80
1996,2,3,14.80
1996,2,4,14.82
1996,2,5,14.87
1996,2,6,14.97
1996,2,7,15.06
1996,2,8,15.16
1996,2,9,15.19
1996,2,10,15.22
1996,2,11,15.17
1996,2,12,15.12
1996,2,13,15.09
1996,2,14,15.16
1996,2,15,15.23
1996,2,16,15.09
1996,2,17,15.16
1996,2,18,15.27
1996,2,19,15.32
1996,2,20,15.46
1996,2,21,15.48
1996,2,22,15.40
1996,2,23,15.41
1996,2,24,15.39
1996,2,25,15.30
1996,2,26,15.23
1996,2,27,15.20
1996,2,28,15.22
1996,2,29,15.19
1996,3,1,15.23
1996,3,2,15.23
1996,3,3,15.28
1996,3,4,15.24
1996,3,5,15.28
1996,3,6,15.33
1996,3,7,15.33
1996,3,8,15.34
1996,3,9,15.26
1996,3,10,15.27
1996,3,11,15.21
1996,3,12,15.20
1996,3,13,15.21
1996,3,14,15.17
1996,3,15,15.19
1996,3,16,15.12
1996,3,17,15.07
1996,3,18,15.02
1996,3,19,15.00
1996,3,20,15.01
1996,3,21,15.05
1996,3,22,15.09
1996,3,23,15.00
1996,3,24,14.97
1996,3,25,14.89
1996,3,26,14.93
1996,3,27,14.92
1996,3,28,14.98
1996,3,29,15.01
1996,3,30,15.02
1996,3,31,14.98
1996,4,1,14.83
1996,4,2,14.70
1996,4,3,14.63
1996,4,4,14.53
1996,4,5,14.48
1996,4,6,14.40
1996,4,7,14.37
1996,4,8,14.34
1996,4,9,14.35
1996,4,10,14.36
1996,4,11,14.32
1996,4,12,14.30
1996,4,13,14.27
1996,4,14,14.24
1996,4,15,14.21
1996,4,16,14.16
1996,4,17,14.13
1996,4,18,14.13
1996,4,19,14.11
1996,4,20,14.07
1996,4,21,14.11
1996,4,22,14.10
1996,4,23,14.10
1996,4,24,14.09
1996,4,25,13.99
1996,4,26,13.97
1996,4,27,13.92
1996,4,28,13.88
1996,4,29,13.76
1996,4,30,13.62
1996,5,1,13.55
1996,5,2,13.54
1996,5,3,13.54
1996,5,4,13.52
1996,5,5,13.49
1996,5,6,13.43
1996,5,7,13.31
1996,5,8,13.33
1996,5,9,13.31
1996,5,10,13.28
1996,5,11,13.16
1996,5,12,13.10
1996,5,13,13.08
1996,5,14,13.05
1996,5,15,13.02
1996,5,16,13.04
1996,5,17,13.04
1996,5,18,13.06
1996,5,19,13.02
1996,5,20,13.05
1996,5,21,13.01
1996,5,22,12.94
1996,5,23,12.93
1996,5,24,12.88
1996,5,25,12.84
1996,5,26,12.78
1996,5,27,12.76
1996,5,28,12.81
1996,5,29,12.76
1996,5,30,12.67
1996,5,31,12.63
1996,6,1,12.49
1996,6,2,12.49
1996,6,3,12.44
1996,6,4,12.42
1996,6,5,12.39
1996,6,6,12.39
1996,6,7,12.34
1996,6,8,12.31
1996,6,9,12.26
1996,6,10,12.24
1996,6,11,12.24
1996,6,12,12.20
1996,6,13,12.20
1996,6,14,12.18
1996,6,15,12.14
1996,6,16,12.12
1996,6,17,12.07
1996,6,18,12.03
1996,6,19,12.00
1996,6,20,12.00
1996,6,21,11.99
1996,6,22,11.93
1996,6,23,11.84
1996,6,24,11.82
1996,6,25,11.79
1996,6,26,11.73
1996,6,27,11.69
1996,6,28,11.63
1996,6,29,11.58
1996,6,30,11.57
1996,7,1,11.27
1996,7,2,11.24
1996,7,3,11.18
1996,7,4,11.15
1996,7,5,11.06
1996,7,6,10.99
1996,7,7,10.89
1996,7,8,10.89
1996,7,9,10.84
1996,7,10,10.75
1996,7,11,10.65
1996,7,12,10.48
1996,7,13,10.38
1996,7,14,10.26
1996,7,15,10.22
1996,7,16,10.18
1996,7,17,10.17
1996,7,18,10.02
1996,7,19,10.00
1996,7,20,9.85
1996,7,21,9.70
1996,7,22,9.63
1996,7,23,9.54
1996,7,24,9.49
1996,7,25,9.38
1996,7,26,9.32
1996,7,27,9.28
1996,7,28,9.19
1996,7,29,9.10
1996,7,30,9.03
1996,7,31,8.96
1996,8,1,8.93
1996,8,2,8.84
1996,8,3,8.79
1996,8,4,8.72
1996,8,5,8.66
1996,8,6,8.71
1996,8,7,8.64
1996,8,8,8.62
1996,8,9,8.54
1996,8,10,8.49
1996,8,11,8.41
1996,8,12,8.38
1996,8,13,8.35
1996,8,14,8.25
1996,8,15,8.20
1996,8,16,8.16
1996,8,17,8.17
1996,8,18,8.03
1996,8,19,8.04
1996,8,20,8.00
1996,8,21,7.95
1996,8,22,7.92
1996,8,23,7.88
1996,8,24,7.82
1996,8,25,7.75
1996,8,26,7.64
1996,8,27,7.63
1996,8,28,7.61
1996,8,29,7.49
1996,8,30,7.50
1996,8,31,7.48
1996,9,1,7.36
1996,9,2,7.31
1996,9,3,7.24
1996,9,4,7.25
1996,9,5,7.20
1996,9,6,7.22
1996,9,7,7.24
1996,9,8,7.19
1996,9,9,7.17
1996,9,10,7.15
1996,9,11,7.21
1996,9,12,7.28
1996,9,13,7.39
1996,9,14,7.42
1996,9,15,7.48
1996,9,16,7.53
1996,9,17,7.53
1996,9,18,7.62
1996,9,19,7.69
1996,9,20,7.78
1996,9,21,7.86
1996,9,22,7.84
1996,9,23,7.87
1996,9,24,7.90
1996,9,25,7.95
1996,9,26,8.10
1996,9,27,8.21
1996,9,28,8.19
1996,9,29,8.17
1996,9,30,8.13
1996,10,1,8.28
1996,10,2,8.32
1996,10,3,8.30
1996,10,4,8.36
1996,10,5,8.46
1996,10,6,8.65
1996,10,7,8.75
1996,10,8,8.86
1996,10,9,8.88
1996,10,10,8.94
1996,10,11,8.96
1996,10,12,9.02
1996,10,13,9.13
1996,10,14,9.11
1996,10,15,9.18
1996,10,16,9.29
1996,10,17,9.28
1996,10,18,9.31
1996,10,19,9.41
1996,10,20,9.45
1996,10,21,9.43
1996,10,22,9.45
1996,10,23,9.58
1996,10,24,9.62
1996,10,25,9.65
1996,10,26,9.64
1996,10,27,9.69
1996,10,28,9.74
1996,10,29,9.69
1996,10,30,9.74
1996,10,31,9.82
1996,11,1,9.81
1996,11,2,9.85
1996,11,3,9.79
1996,11,4,9.85
1996,11,5,9.84
1996,11,6,9.89
1996,11,7,9.99
1996,11,8,9.97
1996,11,9,9.98
1996,11,10,10.02
1996,11,11,9.98
1996,11,12,10.08
1996,11,13,10.18
1996,11,14,10.32
1996,11,15,10.32
1996,11,16,10.18
1996,11,17,10.28
1996,11,18,10.40
1996,11,19,10.49
1996,11,20,10.54
1996,11,21,10.69
1996,11,22,10.72
1996,11,23,10.83
1996,11,24,10.85
1996,11,25,10.90
1996,11,26,11.09
1996,11,27,11.11
1996,11,28,11.24
1996,11,29,11.39
1996,11,30,11.45
1996,12,1,11.61
1996,12,2,11.73
1996,12,3,11.75
1996,12,4,11.99
1996,12,5,12.12
1996,12,6,12.18
1996,12,7,12.23
1996,12,8,12.34
1996,12,9,12.37
1996,12,10,12.36
1996,12,11,12.48
1996,12,12,12.64
1996,12,13,12.77
1996,12,14,12.88
1996,12,15,12.83
1996,12,16,12.94
1996,12,17,13.01
1996,12,18,13.11
1996,12,19,13.16
1996,12,20,13.19
1996,12,21,13.32
1996,12,22,13.30
1996,12,23,13.43
1996,12,24,13.60
1996,12,25,13.63
1996,12,26,13.61
1996,12,27,13.56
1996,12,28,13.55
1996,12,29,13.65
1996,12,30,13.70
1996,12,31,13.65
1997,1,1,13.66
1997,1,2,13.80
1997,1,3,13.84
1997,1,4,13.86
1997,1,5,14.02
1997,1,6,14.14
1997,1,7,14.19
1997,1,8,14.32
1997,1,9,14.26
1997,1,10,14.24
1997,1,11,14.26
1997,1,12,14.32
1997,1,13,14.42
1997,1,14,14.34
1997,1,15,14.33
1997,1,16,14.35
1997,1,17,14.42
1997,1,18,14.56
1997,1,19,14.59
1997,1,20,14.67
1997,1,21,14.64
1997,1,22,14.69
1997,1,23,14.75
1997,1,24,14.72
1997,1,25,14.76
1997,1,26,14.79
1997,1,27,14.70
1997,1,28,14.71
1997,1,29,14.81
1997,1,30,14.87
1997,1,31,14.94
1997,2,1,15.01
1997,2,2,15.05
1997,2,3,15.19
1997,2,4,15.29
1997,2,5,15.30
1997,2,6,15.37
1997,2,7,15.39
1997,2,8,15.42
1997,2,9,15.38
1997,2,10,15.45
1997,2,11,15.46
1997,2,12,15.42
1997,2,13,15.50
1997,2,14,15.51
1997,2,15,15.57
1997,2,16,15.65
1997,2,17,15.65
1997,2,18,15.63
1997,2,19,15.50
1997,2,20,15.48
1997,2,21,15.54
1997,2,22,15.53
1997,2,23,15.47
1997,2,24,15.50
1997,2,25,15.45
1997,2,26,15.41
1997,2,27,15.47
1997,2,28,15.63
1997,3,1,15.58
1997,3,2,15.62
1997,3,3,15.41
1997,3,4,15.35
1997,3,5,15.33
1997,3,6,15.38
1997,3,7,15.37
1997,3,8,15.36
1997,3,9,15.32
1997,3,10,15.34
1997,3,11,15.39
1997,3,12,15.41
1997,3,13,15.52
1997,3,14,15.49
1997,3,15,15.51
1997,3,16,15.50
1997,3,17,15.57
1997,3,18,15.60
1997,3,19,15.60
1997,3,20,15.68
1997,3,21,15.66
1997,3,22,15.56
1997,3,23,15.64
1997,3,24,15.62
1997,3,25,15.63
1997,3,26,15.55
1997,3,27,15.32
1997,3,28,15.24
1997,3,29,15.28
1997,3,30,15.33
1997,3,31,15.32
1997,4,1,15.21
1997,4,2,15.22
1997,4,3,15.17
1997,4,4,15.08
1997,4,5,15.06
1997,4,6,15.09
1997,4,7,15.15
1997,4,8,15.07
1997,4,9,14.92
1997,4,10,14.79
1997,4,11,14.73
1997,4,12,14.61
1997,4,13,14.62
1997,4,14,14.53
1997,4,15,14.50
1997,4,16,14.43
1997,4,17,14.33
1997,4,18,14.30
1997,4,19,14.27
1997,4,20,14.24
1997,4,21,14.24
1997,4,22,14.21
1997,4,23,14.19
1997,4,24,14.14
1997,4,25,14.18
1997,4,26,14.14
1997,4,27,14.16
1997,4,28,14.15
1997,4,29,14.12
1997,4,30,14.03
1997,5,1,13.91
1997,5,2,13.88
1997,5,3,13.83
1997,5,4,13.86
1997,5,5,13.79
1997,5,6,13.79
1997,5,7,13.69
1997,5,8,13.56
1997,5,9,13.50
1997,5,10,13.52
1997,5,11,13.46
1997,5,12,13.39
1997,5,13,13.31
1997,5,14,13.28
1997,5,15,13.19
1997,5,16,13.15
1997,5,17,13.05
1997,5,18,12.96
1997,5,19,13.02
1997,5,20,12.88
1997,5,21,12.76
1997,5,22,12.77
1997,5,23,12.79
1997,5,24,12.75
1997,5,25,12.72
1997,5,26,12.71
1997,5,27,12.68
1997,5,28,12.61
1997,5,29,12.61
1997,5,30,12.58
1997,5,31,12.48
1997,6,1,12.29
1997,6,2,12.29
1997,6,3,12.28
1997,6,4,12.22
1997,6,5,12.23
1997,6,6,12.21
1997,6,7,12.21
1997,6,8,12.25
1997,6,9,12.20
1997,6,10,12.17
1997,6,11,12.04
1997,6,12,12.01
1997,6,13,11.97
1997,6,14,11.97
1997,6,15,11.87
1997,6,16,11.81
1997,6,17,11.69
1997,6,18,11.66
1997,6,19,11.58
1997,6,20,11.51
1997,6,21,11.46
1997,6,22,11.40
1997,6,23,11.35
1997,6,24,11.34
1997,6,25,11.28
1997,6,26,11.15
1997,6,27,11.05
1997,6,28,10.97
1997,6,29,10.88
1997,6,30,10.81
1997,7,1,10.67
1997,7,2,10.58
1997,7,3,10.54
1997,7,4,10.48
1997,7,5,10.38
1997,7,6,10.32
1997,7,7,10.22
1997,7,8,10.13
1997,7,9,10.08
1997,7,10,9.95
1997,7,11,9.72
1997,7,12,9.73
1997,7,13,9.65
1997,7,14,9.51
1997,7,15,9.37
1997,7,16,9.32
1997,7,17,9.32
1997,7,18,9.23
1997,7,19,9.10
1997,7,20,9.09
1997,7,21,9.04
1997,7,22,8.95
1997,7,23,8.75
1997,7,24,8.70
1997,7,25,8.55
1997,7,26,8.54
1997,7,27,8.53
1997,7,28,8.54
1997,7,29,8.39
1997,7,30,8.25
1997,7,31,8.08
1997,8,1,7.98
1997,8,2,7.91
1997,8,3,7.86
1997,8,4,7.75
1997,8,5,7.78
1997,8,6,7.70
1997,8,7,7.58
1997,8,8,7.53
1997,8,9,7.49
1997,8,10,7.37
1997,8,11,7.40
1997,8,12,7.34
1997,8,13,7.30
1997,8,14,7.34
1997,8,15,7.32
1997,8,16,7.28
1997,8,17,7.24
1997,8,18,7.20
1997,8,19,7.24
1997,8,20,7.15
1997,8,21,7.18
1997,8,22,7.22
1997,8,23,7.15
1997,8,24,7.01
1997,8,25,6.91
1997,8,26,6.82
1997,8,27,6.81
1997,8,28,6.77
1997,8,29,6.74
1997,8,30,6.72
1997,8,31,6.73
1997,9,1,6.67
1997,9,2,6.63
1997,9,3,6.60
1997,9,4,6.63
1997,9,5,6.68
1997,9,6,6.66
1997,9,7,6.71
1997,9,8,6.69
1997,9,9,6.66
1997,9,10,6.70
1997,9,11,6.70
1997,9,12,6.66
1997,9,13,6.69
1997,9,14,6.69
1997,9,15,6.68
1997,9,16,6.65
1997,9,17,6.64
1997,9,18,6.64
1997,9,19,6.62
1997,9,20,6.61
1997,9,21,6.66
1997,9,22,6.62
1997,9,23,6.62
1997,9,24,6.67
1997,9,25,6.74
1997,9,26,6.72
1997,9,27,6.76
1997,9,28,6.80
1997,9,29,6.89
1997,9,30,6.88
1997,10,1,7.07
1997,10,2,7.11
1997,10,3,7.22
1997,10,4,7.34
1997,10,5,7.42
1997,10,6,7.37
1997,10,7,7.42
1997,10,8,7.53
1997,10,9,7.74
1997,10,10,7.81
1997,10,11,7.80
1997,10,12,7.95
1997,10,13,8.11
1997,10,14,8.32
1997,10,15,8.26
1997,10,16,8.31
1997,10,17,8.43
1997,10,18,8.52
1997,10,19,8.56
1997,10,20,8.65
1997,10,21,8.79
1997,10,22,8.92
1997,10,23,8.89
1997,10,24,9.05
1997,10,25,9.13
1997,10,26,9.24
1997,10,27,9.33
1997,10,28,9.41
1997,10,29,9.47
1997,10,30,9.57
1997,10,31,9.68
1997,11,1,9.79
1997,11,2,9.80
1997,11,3,9.91
1997,11,4,9.94
1997,11,5,10.01
1997,11,6,10.13
1997,11,7,10.11
1997,11,8,10.16
1997,11,9,10.29
1997,11,10,10.36
1997,11,11,10.43
1997,11,12,10.46
1997,11,13,10.50
1997,11,14,10.69
1997,11,15,10.58
1997,11,16,10.58
1997,11,17,10.57
1997,11,18,10.71
1997,11,19,10.77
1997,11,20,10.82
1997,11,21,10.89
1997,11,22,10.98
1997,11,23,11.02
1997,11,24,11.15
1997,11,25,11.29
1997,11,26,11.47
1997,11,27,11.62
1997,11,28,11.75
1997,11,29,11.83
1997,11,30,11.94
1997,12,1,12.25
1997,12,2,12.34
1997,12,3,12.29
1997,12,4,12.34
1997,12,5,12.44
1997,12,6,12.52
1997,12,7,12.53
1997,12,8,12.73
1997,12,9,12.74
1997,12,10,12.72
1997,12,11,12.79
1997,12,12,12.71
1997,12,13,12.79
1997,12,14,12.90
1997,12,15,12.98
1997,12,16,13.04
1997,12,17,13.10
1997,12,18,13.17
1997,12,19,13.25
1997,12,20,13.34
1997,12,21,13.33
1997,12,22,13.40
1997,12,23,13.44
1997,12,24,13.58
1997,12,25,13.66
1997,12,26,13.70
1997,12,27,13.72
1997,12,28,13.81
1997,12,29,13.83
1997,12,30,14.00
1997,12,31,13.94
1998,1,1,14.03
1998,1,2,14.10
1998,1,3,14.26
1998,1,4,14.28
1998,1,5,14.22
1998,1,6,14.26
1998,1,7,14.30
1998,1,8,14.32
1998,1,9,14.46
1998,1,10,14.46
1998,1,11,14.47
1998,1,12,14.48
1998,1,13,14.57
1998,1,14,14.67
1998,1,15,14.71
1998,1,16,14.69
1998,1,17,14.73
1998,1,18,14.80
1998,1,19,14.81
1998,1,20,14.93
1998,1,21,14.90
1998,1,22,14.94
1998,1,23,14.96
1998,1,24,14.99
1998,1,25,15.11
1998,1,26,15.19
1998,1,27,15.18
1998,1,28,15.25
1998,1,29,15.38
1998,1,30,15.43
1998,1,31,15.48
1998,2,1,15.51
1998,2,2,15.58
1998,2,3,15.66
1998,2,4,15.66
1998,2,5,15.66
1998,2,6,15.66
1998,2,7,15.64
1998,2,8,15.62
1998,2,9,15.57
1998,2,10,15.58
1998,2,11,15.57
1998,2,12,15.59
1998,2,13,15.68
1998,2,14,15.70
1998,2,15,15.63
1998,2,16,15.65
1998,2,17,15.70
1998,2,18,15.85
1998,2,19,15.84
1998,2,20,15.90
1998,2,21,15.94
1998,2,22,15.93
1998,2,23,15.98
1998,2,24,15.98
1998,2,25,16.07
1998,2,26,16.03
1998,2,27,15.90
1998,2,28,15.79
1998,3,1,15.79
1998,3,2,15.74
1998,3,3,15.74
1998,3,4,15.71
1998,3,5,15.70
1998,3,6,15.74
1998,3,7,15.75
1998,3,8,15.79
1998,3,9,15.84
1998,3,10,15.79
1998,3,11,15.76
1998,3,12,15.70
1998,3,13,15.68
1998,3,14,15.64
1998,3,15,15.68
1998,3,16,15.56
1998,3,17,15.56
1998,3,18,15.60
1998,3,19,15.58
1998,3,20,15.62
1998,3,21,15.44
1998,3,22,15.40
1998,3,23,15.36
1998,3,24,15.36
1998,3,25,15.36
1998,3,26,15.42
1998,3,27,15.45
1998,3,28,15.45
1998,3,29,15.51
1998,3,30,15.38
1998,3,31,15.45
1998,4,1,15.37
1998,4,2,15.43
1998,4,3,15.44
1998,4,4,15.46
1998,4,5,15.38
1998,4,6,15.34
1998,4,7,15.27
1998,4,8,15.27
1998,4,9,15.29
1998,4,10,15.18
1998,4,11,15.03
1998,4,12,14.98
1998,4,13,14.96
1998,4,14,14.94
1998,4,15,14.87
1998,4,16,14.82
1998,4,17,14.86
1998,4,18,14.83
1998,4,19,14.75
1998,4,20,14.69
1998,4,21,14.62
1998,4,22,14.59
1998,4,23,14.54
1998,4,24,14.48
1998,4,25,14.48
1998,4,26,14.42
1998,4,27,14.41
1998,4,28,14.39
1998,4,29,14.38
1998,4,30,14.30
1998,5,1,14.16
1998,5,2,14.17
1998,5,3,14.18
1998,5,4,14.14
1998,5,5,14.09
1998,5,6,14.06
1998,5,7,14.05
1998,5,8,14.10
1998,5,9,14.01
1998,5,10,13.99
1998,5,11,13.97
1998,5,12,13.90
1998,5,13,13.85
1998,5,14,13.79
1998,5,15,13.75
1998,5,16,13.58
1998,5,17,13.51
1998,5,18,13.45
1998,5,19,13.36
1998,5,20,13.37
1998,5,21,13.30
1998,5,22,13.28
1998,5,23,13.27
1998,5,24,13.19
1998,5,25,13.13
1998,5,26,13.06
1998,5,27,13.00
1998,5,28,12.94
1998,5,29,12.90
1998,5,30,12.88
1998,5,31,12.82
1998,6,1,12.64
1998,6,2,12.60
1998,6,3,12.54
1998,6,4,12.46
1998,6,5,12.44
1998,6,6,12.35
1998,6,7,12.26
1998,6,8,12.20
1998,6,9,12.23
1998,6,10,12.14
1998,6,11,12.08
1998,6,12,12.04
1998,6,13,11.94
1998,6,14,11.88
1998,6,15,11.80
1998,6,16,11.75
1998,6,17,11.66
1998,6,18,11.59
1998,6,19,11.54
1998,6,20,11.44
1998,6,21,11.35
1998,6,22,11.27
1998,6,23,11.15
1998,6,24,11.07
1998,6,25,10.99
1998,6,26,10.95
1998,6,27,10.85
1998,6,28,10.73
1998,6,29,10.66
1998,6,30,10.59
1998,7,1,10.37
1998,7,2,10.36
1998,7,3,10.29
1998,7,4,10.25
1998,7,5,10.19
1998,7,6,10.10
1998,7,7,10.04
1998,7,8,9.99
1998,7,9,9.93
1998,7,10,9.82
1998,7,11,9.70
1998,7,12,9.69
1998,7,13,9.65
1998,7,14,9.63
1998,7,15,9.52
1998,7,16,9.41
1998,7,17,9.32
1998,7,18,9.28
1998,7,19,9.21
1998,7,20,9.14
1998,7,21,9.04
1998,7,22,8.97
1998,7,23,8.89
1998,7,24,8.81
1998,7,25,8.73
1998,7,26,8.72
1998,7,27,8.71
1998,7,28,8.62
1998,7,29,8.58
1998,7,30,8.49
1998,7,31,8.41
1998,8,1,8.31
1998,8,2,8.20
1998,8,3,8.24
1998,8,4,8.20
1998,8,5,8.15
1998,8,6,8.06
1998,8,7,8.00
1998,8,8,7.94
1998,8,9,7.87
1998,8,10,7.79
1998,8,11,7.74
1998,8,12,7.76
1998,8,13,7.68
1998,8,14,7.57
1998,8,15,7.43
1998,8,16,7.47
1998,8,17,7.47
1998,8,18,7.38
1998,8,19,7.32
1998,8,20,7.29
1998,8,21,7.19
1998,8,22,7.16
1998,8,23,7.19
1998,8,24,7.10
1998,8,25,7.06
1998,8,26,7.03
1998,8,27,6.96
1998,8,28,6.86
1998,8,29,6.80
1998,8,30,6.80
1998,8,31,6.78
1998,9,1,6.71
1998,9,2,6.71
1998,9,3,6.64
1998,9,4,6.63
1998,9,5,6.58
1998,9,6,6.51
1998,9,7,6.50
1998,9,8,6.48
1998,9,9,6.47
1998,9,10,6.48
1998,9,11,6.40
1998,9,12,6.44
1998,9,13,6.47
1998,9,14,6.43
1998,9,15,6.41
1998,9,16,6.35
1998,9,17,6.29
1998,9,18,6.32
1998,9,19,6.39
1998,9,20,6.43
1998,9,21,6.56
1998,9,22,6.57
1998,9,23,6.55
1998,9,24,6.51
1998,9,25,6.57
1998,9,26,6.55
1998,9,27,6.61
1998,9,28,6.69
1998,9,29,6.86
1998,9,30,6.97
1998,10,1,7.25
1998,10,2,7.41
1998,10,3,7.57
1998,10,4,7.67
1998,10,5,7.76
1998,10,6,7.83
1998,10,7,7.89
1998,10,8,7.91
1998,10,9,8.01
1998,10,10,8.06
1998,10,11,8.07
1998,10,12,8.18
1998,10,13,8.18
1998,10,14,8.24
1998,10,15,8.27
1998,10,16,8.41
1998,10,17,8.55
1998,10,18,8.68
1998,10,19,8.65
1998,10,20,8.73
1998,10,21,8.89
1998,10,22,8.94
1998,10,23,9.08
1998,10,24,9.19
1998,10,25,9.20
1998,10,26,9.12
1998,10,27,9.19
1998,10,28,9.19
1998,10,29,9.27
1998,10,30,9.28
1998,10,31,9.36
1998,11,1,9.52
1998,11,2,9.68
1998,11,3,9.76
1998,11,4,9.78
1998,11,5,9.77
1998,11,6,9.78
1998,11,7,9.87
1998,11,8,9.90
1998,11,9,9.95
1998,11,10,10.04
1998,11,11,10.13
1998,11,12,10.26
1998,11,13,10.32
1998,11,14,10.38
1998,11,15,10.46
1998,11,16,10.50
1998,11,17,10.53
1998,11,18,10.61
1998,11,19,10.71
1998,11,20,10.71
1998,11,21,10.77
1998,11,22,10.79
1998,11,23,10.86
1998,11,24,10.97
1998,11,25,11.04
1998,11,26,11.09
1998,11,27,11.20
1998,11,28,11.26
1998,11,29,11.29
1998,11,30,11.31
1998,12,1,11.54
1998,12,2,11.67
1998,12,3,11.70
1998,12,4,11.75
1998,12,5,11.84
1998,12,6,11.96
1998,12,7,12.24
1998,12,8,12.20
1998,12,9,12.23
1998,12,10,12.26
1998,12,11,12.29
1998,12,12,12.39
1998,12,13,12.46
1998,12,14,12.56
1998,12,15,12.60
1998,12,16,12.69
1998,12,17,12.84
1998,12,18,13.04
1998,12,19,13.08
1998,12,20,13.16
1998,12,21,13.23
1998,12,22,13.31
1998,12,23,13.40
1998,12,24,13.53
1998,12,25,13.54
1998,12,26,13.57
1998,12,27,13.54
1998,12,28,13.64
1998,12,29,13.69
1998,12,30,13.78
1998,12,31,13.78
1999,1,1,13.82
1999,1,2,13.89
1999,1,3,13.88
1999,1,4,13.91
1999,1,5,13.89
1999,1,6,14.04
1999,1,7,14.09
1999,1,8,14.24
1999,1,9,14.31
1999,1,10,14.24
1999,1,11,14.27
1999,1,12,14.33
1999,1,13,14.35
1999,1,14,14.41
1999,1,15,14.47
1999,1,16,14.43
1999,1,17,14.40
1999,1,18,14.39
1999,1,19,14.46
